dateTime,apMAC,Value
17/01/2020 15:00,D8:84:66:31:D4:76,0
17/01/2020 15:00,D8:84:66:31:D4:82,1574
17/01/2020 15:00,D8:84:66:31:D4:B2,1808
17/01/2020 15:00,D8:84:66:31:D4:E2,0
17/01/2020 15:00,D8:84:66:31:D5:0C,0
17/01/2020 15:00,D8:84:66:31:D5:20,0
17/01/2020 15:00,D8:84:66:31:D5:26,735
17/01/2020 15:00,D8:84:66:31:D5:34,1251
17/01/2020 15:00,D8:84:66:31:D5:48,0
17/01/2020 15:00,D8:84:66:31:D5:C4,0
17/01/2020 15:00,D8:84:66:31:D5:DA,2120
17/01/2020 15:00,D8:84:66:31:D6:66,3785
17/01/2020 15:00,D8:84:66:31:D6:6A,698
17/01/2020 15:00,D8:84:66:31:D6:C8,555
17/01/2020 15:00,D8:84:66:31:D6:D2,0
17/01/2020 15:00,D8:84:66:31:D6:E6,4324
17/01/2020 16:00,D8:84:66:0D:1B:E4,0
17/01/2020 16:00,D8:84:66:30:F2:EC,1476
17/01/2020 16:00,D8:84:66:30:F7:A2,0
17/01/2020 16:00,D8:84:66:30:F7:C0,0
17/01/2020 16:00,D8:84:66:30:F8:64,0
17/01/2020 16:00,D8:84:66:30:F8:A4,0
17/01/2020 16:00,D8:84:66:30:F9:DA,1588
17/01/2020 16:00,D8:84:66:31:7F:24,2451
17/01/2020 16:00,D8:84:66:31:7F:36,0
17/01/2020 16:00,D8:84:66:31:7F:42,373
17/01/2020 16:00,D8:84:66:31:7F:7E,499
17/01/2020 16:00,D8:84:66:31:7F:BC,0
17/01/2020 16:00,D8:84:66:31:7F:D4,1423
17/01/2020 16:00,D8:84:66:31:80:02,1305
17/01/2020 16:00,D8:84:66:31:80:1E,2421
17/01/2020 16:00,D8:84:66:31:80:78,0
17/01/2020 16:00,D8:84:66:31:80:7C,0
17/01/2020 16:00,D8:84:66:31:80:86,2621
17/01/2020 16:00,D8:84:66:31:80:D2,2328
17/01/2020 16:00,D8:84:66:31:80:E4,582
17/01/2020 16:00,D8:84:66:31:80:EC,1083
17/01/2020 16:00,D8:84:66:31:80:EE,1114
17/01/2020 16:00,D8:84:66:31:80:F2,227
17/01/2020 16:00,D8:84:66:31:81:42,1467
17/01/2020 16:00,D8:84:66:31:81:6C,5074
17/01/2020 16:00,D8:84:66:31:81:74,1
17/01/2020 16:00,D8:84:66:31:81:A4,1403
17/01/2020 16:00,D8:84:66:31:82:26,2504
17/01/2020 16:00,D8:84:66:31:82:28,1584
17/01/2020 16:00,D8:84:66:31:82:32,1931
17/01/2020 16:00,D8:84:66:31:82:3E,0
17/01/2020 16:00,D8:84:66:31:82:40,753
17/01/2020 16:00,D8:84:66:31:82:66,492
17/01/2020 16:00,D8:84:66:31:82:B6,3344
17/01/2020 16:00,D8:84:66:31:83:12,3090
17/01/2020 16:00,D8:84:66:31:83:14,2164
17/01/2020 16:00,D8:84:66:31:83:DA,1207
17/01/2020 16:00,D8:84:66:31:85:A0,3349
17/01/2020 16:00,D8:84:66:31:D4:0E,0
17/01/2020 16:00,D8:84:66:31:D4:10,0
17/01/2020 16:00,D8:84:66:31:D4:12,1820
17/01/2020 16:00,D8:84:66:31:D4:18,0
17/01/2020 16:00,D8:84:66:31:D4:36,0
17/01/2020 16:00,D8:84:66:31:D4:42,1645
17/01/2020 16:00,D8:84:66:31:D4:4C,1962
17/01/2020 16:00,D8:84:66:31:D4:52,0
17/01/2020 16:00,D8:84:66:31:D4:76,0
17/01/2020 16:00,D8:84:66:31:D4:82,1318
17/01/2020 16:00,D8:84:66:31:D4:B2,1668
17/01/2020 16:00,D8:84:66:31:D4:E2,0
17/01/2020 16:00,D8:84:66:31:D5:0C,0
17/01/2020 16:00,D8:84:66:31:D5:20,0
17/01/2020 16:00,D8:84:66:31:D5:26,659
17/01/2020 16:00,D8:84:66:31:D5:34,922
17/01/2020 16:00,D8:84:66:31:D5:48,0
17/01/2020 16:00,D8:84:66:31:D5:C4,0
17/01/2020 16:00,D8:84:66:31:D5:DA,1354
17/01/2020 16:00,D8:84:66:31:D6:66,3035
17/01/2020 16:00,D8:84:66:31:D6:6A,603
17/01/2020 16:00,D8:84:66:31:D6:C8,446
17/01/2020 16:00,D8:84:66:31:D6:D2,0
17/01/2020 16:00,D8:84:66:31:D6:E6,2291
17/01/2020 17:00,D8:84:66:0D:1B:E4,0
17/01/2020 17:00,D8:84:66:30:F2:EC,1538
17/01/2020 17:00,D8:84:66:30:F7:A2,0
17/01/2020 17:00,D8:84:66:30:F7:C0,0
17/01/2020 17:00,D8:84:66:30:F8:64,0
17/01/2020 17:00,D8:84:66:30:F8:A4,0
17/01/2020 17:00,D8:84:66:30:F9:DA,1927
17/01/2020 17:00,D8:84:66:31:7F:24,2064
17/01/2020 17:00,D8:84:66:31:7F:36,0
17/01/2020 17:00,D8:84:66:31:7F:42,391
17/01/2020 17:00,D8:84:66:31:7F:7E,559
17/01/2020 17:00,D8:84:66:31:7F:BC,0
17/01/2020 17:00,D8:84:66:31:7F:D4,1760
17/01/2020 17:00,D8:84:66:31:80:02,1171
17/01/2020 17:00,D8:84:66:31:80:1E,2558
17/01/2020 17:00,D8:84:66:31:80:78,0
17/01/2020 17:00,D8:84:66:31:80:7C,0
17/01/2020 17:00,D8:84:66:31:80:86,2360
17/01/2020 17:00,D8:84:66:31:80:D2,2406
17/01/2020 17:00,D8:84:66:31:80:E4,620
17/01/2020 17:00,D8:84:66:31:80:EC,1058
17/01/2020 17:00,D8:84:66:31:80:EE,1016
17/01/2020 17:00,D8:84:66:31:80:F2,320
17/01/2020 17:00,D8:84:66:31:81:42,1474
17/01/2020 17:00,D8:84:66:31:81:6C,4970
17/01/2020 17:00,D8:84:66:31:81:74,1
17/01/2020 17:00,D8:84:66:31:81:A4,1348
17/01/2020 17:00,D8:84:66:31:82:26,2856
17/01/2020 17:00,D8:84:66:31:82:28,1416
17/01/2020 17:00,D8:84:66:31:82:32,2415
17/01/2020 17:00,D8:84:66:31:82:3E,0
17/01/2020 17:00,D8:84:66:31:82:40,393
17/01/2020 17:00,D8:84:66:31:82:66,754
17/01/2020 17:00,D8:84:66:31:82:B6,3766
17/01/2020 17:00,D8:84:66:31:83:12,2439
17/01/2020 17:00,D8:84:66:31:83:14,2112
17/01/2020 17:00,D8:84:66:31:83:DA,1388
17/01/2020 17:00,D8:84:66:31:85:A0,3562
17/01/2020 17:00,D8:84:66:31:D4:0E,0
17/01/2020 17:00,D8:84:66:31:D4:10,0
17/01/2020 17:00,D8:84:66:31:D4:12,2162
17/01/2020 17:00,D8:84:66:31:D4:18,0
17/01/2020 17:00,D8:84:66:31:D4:36,0
17/01/2020 17:00,D8:84:66:31:D4:42,1693
17/01/2020 17:00,D8:84:66:31:D4:4C,1956
17/01/2020 17:00,D8:84:66:31:D4:52,0
17/01/2020 17:00,D8:84:66:31:D4:76,0
17/01/2020 17:00,D8:84:66:31:D4:82,1455
17/01/2020 17:00,D8:84:66:31:D4:B2,1210
17/01/2020 17:00,D8:84:66:31:D4:E2,0
17/01/2020 17:00,D8:84:66:31:D5:0C,0
17/01/2020 17:00,D8:84:66:31:D5:20,0
17/01/2020 17:00,D8:84:66:31:D5:26,516
17/01/2020 17:00,D8:84:66:31:D5:34,1020
17/01/2020 17:00,D8:84:66:31:D5:48,0
17/01/2020 17:00,D8:84:66:31:D5:C4,0
17/01/2020 17:00,D8:84:66:31:D5:DA,1389
17/01/2020 17:00,D8:84:66:31:D6:66,3318
17/01/2020 17:00,D8:84:66:31:D6:6A,608
17/01/2020 17:00,D8:84:66:31:D6:C8,421
17/01/2020 17:00,D8:84:66:31:D6:D2,0
17/01/2020 17:00,D8:84:66:31:D6:E6,1587
17/01/2020 18:00,D8:84:66:0D:1B:E4,0
17/01/2020 18:00,D8:84:66:30:F2:EC,623
17/01/2020 18:00,D8:84:66:30:F7:A2,0
17/01/2020 18:00,D8:84:66:30:F7:C0,0
17/01/2020 18:00,D8:84:66:30:F8:64,0
17/01/2020 18:00,D8:84:66:30:F8:A4,0
17/01/2020 18:00,D8:84:66:30:F9:DA,1268
17/01/2020 18:00,D8:84:66:31:7F:24,1008
17/01/2020 18:00,D8:84:66:31:7F:36,0
17/01/2020 18:00,D8:84:66:31:7F:42,260
17/01/2020 18:00,D8:84:66:31:7F:7E,368
17/01/2020 18:00,D8:84:66:31:7F:BC,0
17/01/2020 18:00,D8:84:66:31:7F:D4,734
17/01/2020 18:00,D8:84:66:31:80:02,835
17/01/2020 18:00,D8:84:66:31:80:1E,2328
17/01/2020 18:00,D8:84:66:31:80:78,898
17/01/2020 18:00,D8:84:66:31:80:7C,0
17/01/2020 18:00,D8:84:66:31:80:86,1620
17/01/2020 18:00,D8:84:66:31:80:D2,1617
17/01/2020 18:00,D8:84:66:31:80:E4,319
17/01/2020 18:00,D8:84:66:31:80:EC,599
17/01/2020 18:00,D8:84:66:31:80:EE,583
17/01/2020 18:00,D8:84:66:31:80:F2,41
17/01/2020 18:00,D8:84:66:31:81:42,586
17/01/2020 18:00,D8:84:66:31:81:6C,3828
17/01/2020 18:00,D8:84:66:31:81:74,0
17/01/2020 18:00,D8:84:66:31:81:A4,843
17/01/2020 18:00,D8:84:66:31:82:26,2116
17/01/2020 18:00,D8:84:66:31:82:28,930
17/01/2020 18:00,D8:84:66:31:82:32,765
17/01/2020 18:00,D8:84:66:31:82:3E,0
17/01/2020 18:00,D8:84:66:31:82:40,201
17/01/2020 18:00,D8:84:66:31:82:66,198
17/01/2020 18:00,D8:84:66:31:82:B6,2709
17/01/2020 18:00,D8:84:66:31:83:12,768
17/01/2020 18:00,D8:84:66:31:83:14,1000
17/01/2020 18:00,D8:84:66:31:83:DA,339
17/01/2020 18:00,D8:84:66:31:85:A0,2129
17/01/2020 18:00,D8:84:66:31:D4:0E,0
17/01/2020 18:00,D8:84:66:31:D4:10,0
17/01/2020 18:00,D8:84:66:31:D4:12,1031
17/01/2020 18:00,D8:84:66:31:D4:18,755
17/01/2020 18:00,D8:84:66:31:D4:36,0
17/01/2020 18:00,D8:84:66:31:D4:42,1988
17/01/2020 18:00,D8:84:66:31:D4:4C,1525
17/01/2020 18:00,D8:84:66:31:D4:52,0
17/01/2020 18:00,D8:84:66:31:D4:76,0
17/01/2020 18:00,D8:84:66:31:D4:82,731
17/01/2020 18:00,D8:84:66:31:D4:B2,725
17/01/2020 18:00,D8:84:66:31:D4:E2,0
17/01/2020 18:00,D8:84:66:31:D5:0C,0
17/01/2020 18:00,D8:84:66:31:D5:20,0
17/01/2020 18:00,D8:84:66:31:D5:26,198
17/01/2020 18:00,D8:84:66:31:D5:34,569
17/01/2020 18:00,D8:84:66:31:D5:48,0
17/01/2020 18:00,D8:84:66:31:D5:C4,0
17/01/2020 18:00,D8:84:66:31:D5:DA,924
17/01/2020 18:00,D8:84:66:31:D6:66,938
17/01/2020 18:00,D8:84:66:31:D6:6A,498
17/01/2020 18:00,D8:84:66:31:D6:C8,258
17/01/2020 18:00,D8:84:66:31:D6:D2,318
17/01/2020 18:00,D8:84:66:31:D6:E6,546
17/01/2020 19:00,D8:84:66:0D:1B:E4,0
17/01/2020 19:00,D8:84:66:30:F2:EC,540
17/01/2020 19:00,D8:84:66:30:F7:A2,0
17/01/2020 19:00,D8:84:66:30:F7:C0,0
17/01/2020 19:00,D8:84:66:30:F8:64,0
17/01/2020 19:00,D8:84:66:30:F8:A4,0
17/01/2020 19:00,D8:84:66:30:F9:DA,1557
17/01/2020 19:00,D8:84:66:31:7F:24,1017
17/01/2020 19:00,D8:84:66:31:7F:36,0
17/01/2020 19:00,D8:84:66:31:7F:42,283
17/01/2020 19:00,D8:84:66:31:7F:7E,302
17/01/2020 19:00,D8:84:66:31:7F:BC,0
17/01/2020 19:00,D8:84:66:31:7F:D4,721
17/01/2020 19:00,D8:84:66:31:80:02,808
17/01/2020 19:00,D8:84:66:31:80:1E,2038
17/01/2020 19:00,D8:84:66:31:80:78,850
17/01/2020 19:00,D8:84:66:31:80:7C,0
17/01/2020 19:00,D8:84:66:31:80:86,1482
17/01/2020 19:00,D8:84:66:31:80:D2,1503
17/01/2020 19:00,D8:84:66:31:80:E4,251
17/01/2020 19:00,D8:84:66:31:80:EC,732
17/01/2020 19:00,D8:84:66:31:80:EE,548
17/01/2020 19:00,D8:84:66:31:80:F2,69
17/01/2020 19:00,D8:84:66:31:81:42,483
17/01/2020 19:00,D8:84:66:31:81:6C,3789
17/01/2020 19:00,D8:84:66:31:81:74,0
17/01/2020 19:00,D8:84:66:31:81:A4,814
17/01/2020 19:00,D8:84:66:31:82:26,2345
17/01/2020 19:00,D8:84:66:31:82:28,688
17/01/2020 19:00,D8:84:66:31:82:32,1130
17/01/2020 19:00,D8:84:66:31:82:3E,0
17/01/2020 19:00,D8:84:66:31:82:40,152
17/01/2020 19:00,D8:84:66:31:82:66,245
17/01/2020 19:00,D8:84:66:31:82:B6,2512
17/01/2020 19:00,D8:84:66:31:83:12,568
17/01/2020 19:00,D8:84:66:31:83:14,1127
17/01/2020 19:00,D8:84:66:31:83:DA,474
17/01/2020 19:00,D8:84:66:31:85:A0,2015
17/01/2020 19:00,D8:84:66:31:D4:0E,0
17/01/2020 19:00,D8:84:66:31:D4:10,0
17/01/2020 19:00,D8:84:66:31:D4:12,1314
17/01/2020 19:00,D8:84:66:31:D4:18,0
17/01/2020 19:00,D8:84:66:31:D4:36,0
17/01/2020 19:00,D8:84:66:31:D4:42,2027
17/01/2020 19:00,D8:84:66:31:D4:4C,1275
17/01/2020 19:00,D8:84:66:31:D4:52,0
17/01/2020 19:00,D8:84:66:31:D4:76,0
17/01/2020 19:00,D8:84:66:31:D4:82,815
17/01/2020 19:00,D8:84:66:31:D4:B2,813
17/01/2020 19:00,D8:84:66:31:D4:E2,0
17/01/2020 19:00,D8:84:66:31:D5:0C,0
17/01/2020 19:00,D8:84:66:31:D5:20,0
17/01/2020 19:00,D8:84:66:31:D5:26,425
17/01/2020 19:00,D8:84:66:31:D5:34,588
17/01/2020 19:00,D8:84:66:31:D5:48,0
17/01/2020 19:00,D8:84:66:31:D5:C4,0
17/01/2020 19:00,D8:84:66:31:D5:DA,1278
17/01/2020 19:00,D8:84:66:31:D6:66,1615
17/01/2020 19:00,D8:84:66:31:D6:6A,393
17/01/2020 19:00,D8:84:66:31:D6:C8,280
17/01/2020 19:00,D8:84:66:31:D6:D2,9
17/01/2020 19:00,D8:84:66:31:D6:E6,373
17/01/2020 20:00,D8:84:66:0D:1B:E4,0
17/01/2020 20:00,D8:84:66:30:F2:EC,540
17/01/2020 20:00,D8:84:66:30:F7:A2,0
17/01/2020 20:00,D8:84:66:30:F7:C0,0
17/01/2020 20:00,D8:84:66:30:F8:64,0
17/01/2020 20:00,D8:84:66:30:F8:A4,0
17/01/2020 20:00,D8:84:66:30:F9:DA,1106
17/01/2020 20:00,D8:84:66:31:7F:24,957
17/01/2020 20:00,D8:84:66:31:7F:36,0
17/01/2020 20:00,D8:84:66:31:7F:42,280
17/01/2020 20:00,D8:84:66:31:7F:7E,306
17/01/2020 20:00,D8:84:66:31:7F:BC,0
17/01/2020 20:00,D8:84:66:31:7F:D4,808
17/01/2020 20:00,D8:84:66:31:80:02,869
17/01/2020 20:00,D8:84:66:31:80:1E,1827
17/01/2020 20:00,D8:84:66:31:80:78,848
17/01/2020 20:00,D8:84:66:31:80:7C,0
17/01/2020 20:00,D8:84:66:31:80:86,1358
17/01/2020 20:00,D8:84:66:31:80:D2,1650
17/01/2020 20:00,D8:84:66:31:80:E4,318
17/01/2020 20:00,D8:84:66:31:80:EC,632
17/01/2020 20:00,D8:84:66:31:80:EE,545
17/01/2020 20:00,D8:84:66:31:80:F2,73
17/01/2020 20:00,D8:84:66:31:81:42,493
17/01/2020 20:00,D8:84:66:31:81:6C,3864
17/01/2020 20:00,D8:84:66:31:81:74,0
17/01/2020 20:00,D8:84:66:31:81:A4,762
17/01/2020 20:00,D8:84:66:31:82:26,2460
17/01/2020 20:00,D8:84:66:31:82:28,718
17/01/2020 20:00,D8:84:66:31:82:32,875
17/01/2020 20:00,D8:84:66:31:82:3E,0
17/01/2020 20:00,D8:84:66:31:82:40,326
17/01/2020 20:00,D8:84:66:31:82:66,249
17/01/2020 20:00,D8:84:66:31:82:B6,2850
17/01/2020 20:00,D8:84:66:31:83:12,658
17/01/2020 20:00,D8:84:66:31:83:14,1096
17/01/2020 20:00,D8:84:66:31:83:DA,652
17/01/2020 20:00,D8:84:66:31:85:A0,2114
17/01/2020 20:00,D8:84:66:31:D4:0E,0
17/01/2020 20:00,D8:84:66:31:D4:10,0
17/01/2020 20:00,D8:84:66:31:D4:12,889
17/01/2020 20:00,D8:84:66:31:D4:18,0
17/01/2020 20:00,D8:84:66:31:D4:36,0
17/01/2020 20:00,D8:84:66:31:D4:42,1735
17/01/2020 20:00,D8:84:66:31:D4:4C,1229
17/01/2020 20:00,D8:84:66:31:D4:52,0
17/01/2020 20:00,D8:84:66:31:D4:76,0
17/01/2020 20:00,D8:84:66:31:D4:82,750
17/01/2020 20:00,D8:84:66:31:D4:B2,762
17/01/2020 20:00,D8:84:66:31:D4:E2,0
17/01/2020 20:00,D8:84:66:31:D5:0C,0
17/01/2020 20:00,D8:84:66:31:D5:20,0
17/01/2020 20:00,D8:84:66:31:D5:26,203
17/01/2020 20:00,D8:84:66:31:D5:34,711
17/01/2020 20:00,D8:84:66:31:D5:48,0
17/01/2020 20:00,D8:84:66:31:D5:C4,0
17/01/2020 20:00,D8:84:66:31:D5:DA,1486
17/01/2020 20:00,D8:84:66:31:D6:66,1568
17/01/2020 20:00,D8:84:66:31:D6:6A,476
17/01/2020 20:00,D8:84:66:31:D6:C8,129
17/01/2020 20:00,D8:84:66:31:D6:D2,21
17/01/2020 20:00,D8:84:66:31:D6:E6,286
17/01/2020 21:00,D8:84:66:0D:1B:E4,0
17/01/2020 21:00,D8:84:66:30:F2:EC,322
17/01/2020 21:00,D8:84:66:30:F7:A2,0
17/01/2020 21:00,D8:84:66:30:F7:C0,0
17/01/2020 21:00,D8:84:66:30:F8:64,0
17/01/2020 21:00,D8:84:66:30:F8:A4,0
17/01/2020 21:00,D8:84:66:30:F9:DA,966
17/01/2020 21:00,D8:84:66:31:7F:24,627
17/01/2020 21:00,D8:84:66:31:7F:36,0
17/01/2020 21:00,D8:84:66:31:7F:42,202
17/01/2020 21:00,D8:84:66:31:7F:7E,231
17/01/2020 21:00,D8:84:66:31:7F:BC,0
17/01/2020 21:00,D8:84:66:31:7F:D4,586
17/01/2020 21:00,D8:84:66:31:80:02,639
17/01/2020 21:00,D8:84:66:31:80:1E,1307
17/01/2020 21:00,D8:84:66:31:80:78,655
17/01/2020 21:00,D8:84:66:31:80:7C,0
17/01/2020 21:00,D8:84:66:31:80:86,1366
17/01/2020 21:00,D8:84:66:31:80:D2,1393
17/01/2020 21:00,D8:84:66:31:80:E4,166
17/01/2020 21:00,D8:84:66:31:80:EC,514
17/01/2020 21:00,D8:84:66:31:80:EE,292
17/01/2020 21:00,D8:84:66:31:80:F2,67
17/01/2020 21:00,D8:84:66:31:81:42,347
17/01/2020 21:00,D8:84:66:31:81:6C,2914
17/01/2020 21:00,D8:84:66:31:81:74,0
17/01/2020 21:00,D8:84:66:31:81:A4,514
17/01/2020 21:00,D8:84:66:31:82:26,1714
17/01/2020 21:00,D8:84:66:31:82:28,480
17/01/2020 21:00,D8:84:66:31:82:32,735
17/01/2020 21:00,D8:84:66:31:82:3E,0
17/01/2020 21:00,D8:84:66:31:82:40,218
17/01/2020 21:00,D8:84:66:31:82:66,194
17/01/2020 21:00,D8:84:66:31:82:B6,1786
17/01/2020 21:00,D8:84:66:31:83:12,449
17/01/2020 21:00,D8:84:66:31:83:14,668
17/01/2020 21:00,D8:84:66:31:83:DA,496
17/01/2020 21:00,D8:84:66:31:85:A0,1770
17/01/2020 21:00,D8:84:66:31:D4:0E,0
17/01/2020 21:00,D8:84:66:31:D4:10,0
17/01/2020 21:00,D8:84:66:31:D4:12,707
17/01/2020 21:00,D8:84:66:31:D4:18,0
17/01/2020 21:00,D8:84:66:31:D4:36,0
17/01/2020 21:00,D8:84:66:31:D4:42,1086
17/01/2020 21:00,D8:84:66:31:D4:4C,835
17/01/2020 21:00,D8:84:66:31:D4:52,0
17/01/2020 21:00,D8:84:66:31:D4:76,0
17/01/2020 21:00,D8:84:66:31:D4:82,515
17/01/2020 21:00,D8:84:66:31:D4:B2,599
17/01/2020 21:00,D8:84:66:31:D4:E2,0
17/01/2020 21:00,D8:84:66:31:D5:0C,0
17/01/2020 21:00,D8:84:66:31:D5:20,0
17/01/2020 21:00,D8:84:66:31:D5:26,275
17/01/2020 21:00,D8:84:66:31:D5:34,466
17/01/2020 21:00,D8:84:66:31:D5:48,0
17/01/2020 21:00,D8:84:66:31:D5:C4,0
17/01/2020 21:00,D8:84:66:31:D5:DA,799
17/01/2020 21:00,D8:84:66:31:D6:66,1115
17/01/2020 21:00,D8:84:66:31:D6:6A,187
17/01/2020 21:00,D8:84:66:31:D6:C8,0
17/01/2020 21:00,D8:84:66:31:D6:D2,8
17/01/2020 21:00,D8:84:66:31:D6:E6,195
17/01/2020 22:00,D8:84:66:0D:1B:E4,0
17/01/2020 22:00,D8:84:66:30:F2:EC,280
17/01/2020 22:00,D8:84:66:30:F7:A2,0
17/01/2020 22:00,D8:84:66:30:F7:C0,0
17/01/2020 22:00,D8:84:66:30:F8:64,0
17/01/2020 22:00,D8:84:66:30:F8:A4,0
17/01/2020 22:00,D8:84:66:30:F9:DA,782
17/01/2020 22:00,D8:84:66:31:7F:24,588
17/01/2020 22:00,D8:84:66:31:7F:36,0
17/01/2020 22:00,D8:84:66:31:7F:42,252
17/01/2020 22:00,D8:84:66:31:7F:7E,258
17/01/2020 22:00,D8:84:66:31:7F:BC,0
17/01/2020 22:00,D8:84:66:31:7F:D4,544
17/01/2020 22:00,D8:84:66:31:80:02,535
17/01/2020 22:00,D8:84:66:31:80:1E,1237
17/01/2020 22:00,D8:84:66:31:80:78,512
17/01/2020 22:00,D8:84:66:31:80:7C,0
17/01/2020 22:00,D8:84:66:31:80:86,1140
17/01/2020 22:00,D8:84:66:31:80:D2,1124
17/01/2020 22:00,D8:84:66:31:80:E4,165
17/01/2020 22:00,D8:84:66:31:80:EC,437
17/01/2020 22:00,D8:84:66:31:80:EE,343
17/01/2020 22:00,D8:84:66:31:80:F2,31
17/01/2020 22:00,D8:84:66:31:81:42,421
17/01/2020 22:00,D8:84:66:31:81:6C,2429
17/01/2020 22:00,D8:84:66:31:81:74,0
17/01/2020 22:00,D8:84:66:31:81:A4,587
17/01/2020 22:00,D8:84:66:31:82:26,1630
17/01/2020 22:00,D8:84:66:31:82:28,333
17/01/2020 22:00,D8:84:66:31:82:32,631
17/01/2020 22:00,D8:84:66:31:82:3E,0
17/01/2020 22:00,D8:84:66:31:82:40,160
17/01/2020 22:00,D8:84:66:31:82:66,192
17/01/2020 22:00,D8:84:66:31:82:B6,1832
17/01/2020 22:00,D8:84:66:31:83:12,460
17/01/2020 22:00,D8:84:66:31:83:14,685
17/01/2020 22:00,D8:84:66:31:83:DA,453
17/01/2020 22:00,D8:84:66:31:85:A0,1546
17/01/2020 22:00,D8:84:66:31:D4:0E,0
17/01/2020 22:00,D8:84:66:31:D4:10,0
17/01/2020 22:00,D8:84:66:31:D4:12,776
17/01/2020 22:00,D8:84:66:31:D4:18,0
17/01/2020 22:00,D8:84:66:31:D4:36,0
17/01/2020 22:00,D8:84:66:31:D4:42,1086
17/01/2020 22:00,D8:84:66:31:D4:4C,758
17/01/2020 22:00,D8:84:66:31:D4:52,0
17/01/2020 22:00,D8:84:66:31:D4:76,0
17/01/2020 22:00,D8:84:66:31:D4:82,513
17/01/2020 22:00,D8:84:66:31:D4:B2,549
17/01/2020 22:00,D8:84:66:31:D4:E2,0
17/01/2020 22:00,D8:84:66:31:D5:0C,0
17/01/2020 22:00,D8:84:66:31:D5:20,0
17/01/2020 22:00,D8:84:66:31:D5:26,187
17/01/2020 22:00,D8:84:66:31:D5:34,453
17/01/2020 22:00,D8:84:66:31:D5:48,0
17/01/2020 22:00,D8:84:66:31:D5:C4,0
17/01/2020 22:00,D8:84:66:31:D5:DA,764
17/01/2020 22:00,D8:84:66:31:D6:66,1092
17/01/2020 22:00,D8:84:66:31:D6:6A,112
17/01/2020 22:00,D8:84:66:31:D6:C8,0
17/01/2020 22:00,D8:84:66:31:D6:D2,12
17/01/2020 22:00,D8:84:66:31:D6:E6,258
17/01/2020 23:00,D8:84:66:0D:1B:E4,0
17/01/2020 23:00,D8:84:66:30:F2:EC,212
17/01/2020 23:00,D8:84:66:30:F7:A2,0
17/01/2020 23:00,D8:84:66:30:F7:C0,0
17/01/2020 23:00,D8:84:66:30:F8:64,0
17/01/2020 23:00,D8:84:66:30:F8:A4,0
17/01/2020 23:00,D8:84:66:30:F9:DA,686
17/01/2020 23:00,D8:84:66:31:7F:24,535
17/01/2020 23:00,D8:84:66:31:7F:36,0
17/01/2020 23:00,D8:84:66:31:7F:42,214
17/01/2020 23:00,D8:84:66:31:7F:7E,208
17/01/2020 23:00,D8:84:66:31:7F:BC,0
17/01/2020 23:00,D8:84:66:31:7F:D4,537
17/01/2020 23:00,D8:84:66:31:80:02,430
17/01/2020 23:00,D8:84:66:31:80:1E,900
17/01/2020 23:00,D8:84:66:31:80:78,426
17/01/2020 23:00,D8:84:66:31:80:7C,0
17/01/2020 23:00,D8:84:66:31:80:86,774
17/01/2020 23:00,D8:84:66:31:80:D2,962
17/01/2020 23:00,D8:84:66:31:80:E4,117
17/01/2020 23:00,D8:84:66:31:80:EC,340
17/01/2020 23:00,D8:84:66:31:80:EE,272
17/01/2020 23:00,D8:84:66:31:80:F2,33
17/01/2020 23:00,D8:84:66:31:81:42,271
17/01/2020 23:00,D8:84:66:31:81:6C,1832
17/01/2020 23:00,D8:84:66:31:81:74,0
17/01/2020 23:00,D8:84:66:31:81:A4,678
17/01/2020 23:00,D8:84:66:31:82:26,1434
17/01/2020 23:00,D8:84:66:31:82:28,363
17/01/2020 23:00,D8:84:66:31:82:32,426
17/01/2020 23:00,D8:84:66:31:82:3E,0
17/01/2020 23:00,D8:84:66:31:82:40,157
17/01/2020 23:00,D8:84:66:31:82:66,107
17/01/2020 23:00,D8:84:66:31:82:B6,1518
17/01/2020 23:00,D8:84:66:31:83:12,433
17/01/2020 23:00,D8:84:66:31:83:14,572
17/01/2020 23:00,D8:84:66:31:83:DA,318
17/01/2020 23:00,D8:84:66:31:85:A0,1362
17/01/2020 23:00,D8:84:66:31:D4:0E,0
17/01/2020 23:00,D8:84:66:31:D4:10,0
17/01/2020 23:00,D8:84:66:31:D4:12,817
17/01/2020 23:00,D8:84:66:31:D4:18,0
17/01/2020 23:00,D8:84:66:31:D4:36,0
17/01/2020 23:00,D8:84:66:31:D4:42,1107
17/01/2020 23:00,D8:84:66:31:D4:4C,523
17/01/2020 23:00,D8:84:66:31:D4:52,0
17/01/2020 23:00,D8:84:66:31:D4:76,0
17/01/2020 23:00,D8:84:66:31:D4:82,488
17/01/2020 23:00,D8:84:66:31:D4:B2,477
17/01/2020 23:00,D8:84:66:31:D4:E2,0
17/01/2020 23:00,D8:84:66:31:D5:0C,0
17/01/2020 23:00,D8:84:66:31:D5:20,0
17/01/2020 23:00,D8:84:66:31:D5:26,84
17/01/2020 23:00,D8:84:66:31:D5:34,282
17/01/2020 23:00,D8:84:66:31:D5:48,0
17/01/2020 23:00,D8:84:66:31:D5:C4,0
17/01/2020 23:00,D8:84:66:31:D5:DA,798
17/01/2020 23:00,D8:84:66:31:D6:66,1289
17/01/2020 23:00,D8:84:66:31:D6:6A,0
17/01/2020 23:00,D8:84:66:31:D6:C8,0
